id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance,abstract_provenance
doi:10.1007/978-981-15-3138-5_12,Failsafe Logic Design Experiment,2020,https://doi.org/10.1007/978-981-15-3138-5_12,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 2, ""source_id"": ""doi:10.1007/978-981-15-3138-5_12""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 2, ""source_id"": ""doi:10.1007/978-981-15-3138-5_12""}"
doi:10.1007/springerreference_14166,failsafe,,https://doi.org/10.1007/springerreference_14166,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 4, ""source_id"": ""doi:10.1007/springerreference_14166""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 16, ""source_id"": ""doi:10.1007/springerreference_14166""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 4, ""source_id"": ""doi:10.1007/springerreference_14166""}"
doi:10.1007/springerreference_14169,failsafe operation,,https://doi.org/10.1007/springerreference_14169,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 5, ""source_id"": ""doi:10.1007/springerreference_14169""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 20, ""source_id"": ""doi:10.1007/springerreference_14169""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 5, ""source_id"": ""doi:10.1007/springerreference_14169""}"
doi:10.1007/springerreference_70973,"Conformance Testing for Biometric Data Interchange Formats, Standardization of",,https://doi.org/10.1007/springerreference_70973,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 39, ""source_id"": ""doi:10.1007/springerreference_70973""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 39, ""source_id"": ""doi:10.1007/springerreference_70973""}"
doi:10.1016/0011-684x(83)90260-5,Failsafe computing,1983,https://doi.org/10.1016/0011-684x(83)90260-5,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 29, ""source_id"": ""doi:10.1016/0011-684x(83)90260-5""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 29, ""source_id"": ""doi:10.1016/0011-684x(83)90260-5""}"
doi:10.1016/s0167-4048(98)80077-1,Firewalls aren't failsafe,1998,https://doi.org/10.1016/s0167-4048(98)80077-1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 30, ""source_id"": ""doi:10.1016/s0167-4048(98)80077-1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 30, ""source_id"": ""doi:10.1016/s0167-4048(98)80077-1""}"
doi:10.1037/e719372011-032,Failsafe in Consciousness,2009,https://doi.org/10.1037/e719372011-032,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 27, ""source_id"": ""doi:10.1037/e719372011-032""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 27, ""source_id"": ""doi:10.1037/e719372011-032""}"
doi:10.1055/b-0035-110301,c) Orthophosphonsäure-Derivate (R-PX4 ) (1 P-C-Bindung),1982,https://doi.org/10.1055/b-0035-110301,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 24, ""source_id"": ""doi:10.1055/b-0035-110301""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 15, ""source_id"": ""doi:10.1055/b-0035-110301""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 24, ""source_id"": ""doi:10.1055/b-0035-110301""}"
doi:10.1057/978-1-137-53786-7_3,Failsafe Systems and Practical Reasoning,2017,https://doi.org/10.1057/978-1-137-53786-7_3,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 39, ""source_id"": ""doi:10.1057/978-1-137-53786-7_3""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 39, ""source_id"": ""doi:10.1057/978-1-137-53786-7_3""}"
doi:10.1080/08832320903449451,Making Knowledge Delivery Failsafe: Adding Step Zero in Hypothesis Testing,2010,https://doi.org/10.1080/08832320903449451,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 15, ""source_id"": ""doi:10.1080/08832320903449451""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 15, ""source_id"": ""doi:10.1080/08832320903449451""}"
doi:10.1097/00000542-197502000-00022,More Failsafe Failsafes,1975,https://doi.org/10.1097/00000542-197502000-00022,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 38, ""source_id"": ""doi:10.1097/00000542-197502000-00022""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 38, ""source_id"": ""doi:10.1097/00000542-197502000-00022""}"
doi:10.1109/acc.2012.6315053,Integrated guidance and autopilot for a path-following UAV via high-order sliding modes,2012,https://doi.org/10.1109/acc.2012.6315053,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 36, ""source_id"": ""doi:10.1109/acc.2012.6315053""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 36, ""source_id"": ""doi:10.1109/acc.2012.6315053""}"
doi:10.1109/access.2025.3596641,Finding Device Driver Bugs With Fuzzing PCIe Configuration Input,2025,https://doi.org/10.1109/access.2025.3596641,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 21, ""source_id"": ""doi:10.1109/access.2025.3596641""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 21, ""source_id"": ""doi:10.1109/access.2025.3596641""}"
doi:10.1109/ares.2010.22,Configuration Fuzzing for Software Vulnerability Detection,2010,https://doi.org/10.1109/ares.2010.22,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 26, ""source_id"": ""doi:10.1109/ares.2010.22""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 26, ""source_id"": ""doi:10.1109/ares.2010.22""}"
doi:10.1109/cadiag.2017.8075643,Improved modular UAV autopilot simulator for Pinguin BE aircraft,2017,https://doi.org/10.1109/cadiag.2017.8075643,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 30, ""source_id"": ""doi:10.1109/cadiag.2017.8075643""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 30, ""source_id"": ""doi:10.1109/cadiag.2017.8075643""}"
doi:10.1109/cca.2002.1040200,Combined adaptive autopilot for an UAV flight control,,https://doi.org/10.1109/cca.2002.1040200,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 14, ""source_id"": ""doi:10.1109/cca.2002.1040200""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 14, ""source_id"": ""doi:10.1109/cca.2002.1040200""}"
doi:10.1109/clustr.2003.1253338,A system recovery benchmark for clusters,2003,https://doi.org/10.1109/clustr.2003.1253338,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 26, ""source_id"": ""doi:10.1109/clustr.2003.1253338""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 26, ""source_id"": ""doi:10.1109/clustr.2003.1253338""}"
doi:10.1109/icicta.2010.648,The Design of Small UAV Autopilot Hardware System Based on DSP,2010,https://doi.org/10.1109/icicta.2010.648,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 34, ""source_id"": ""doi:10.1109/icicta.2010.648""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 34, ""source_id"": ""doi:10.1109/icicta.2010.648""}"
doi:10.1109/icosse58936.2023.00010,A Benchmark for Design Pattern Recovery Tools,2023,https://doi.org/10.1109/icosse58936.2023.00010,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 34, ""source_id"": ""doi:10.1109/icosse58936.2023.00010""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 34, ""source_id"": ""doi:10.1109/icosse58936.2023.00010""}"
doi:10.1109/icstcc.2018.8540682,Stabilizer Autopilot Design For Fixed Wing UAV Using ODSMC,2018,https://doi.org/10.1109/icstcc.2018.8540682,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 35, ""source_id"": ""doi:10.1109/icstcc.2018.8540682""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 35, ""source_id"": ""doi:10.1109/icstcc.2018.8540682""}"
doi:10.1109/irc.2018.00054,jUAV: A Real-Time Java UAV Autopilot,2018,https://doi.org/10.1109/irc.2018.00054,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 27, ""source_id"": ""doi:10.1109/irc.2018.00054""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 27, ""source_id"": ""doi:10.1109/irc.2018.00054""}"
doi:10.1109/iv55156.2024.10588730,MRS ArduPilot: An Adaptive ArduPilot Architecture Based on Model Reference Stabilization,2024,https://doi.org/10.1109/iv55156.2024.10588730,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 12, ""source_id"": ""doi:10.1109/iv55156.2024.10588730""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 6, ""source_id"": ""doi:10.1109/iv55156.2024.10588730""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 12, ""source_id"": ""doi:10.1109/iv55156.2024.10588730""}"
doi:10.1109/mosatt48908.2019.8944105,Data Acquisition System for UAV Autopilot and Operator Evaluation,2019,https://doi.org/10.1109/mosatt48908.2019.8944105,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 40, ""source_id"": ""doi:10.1109/mosatt48908.2019.8944105""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 40, ""source_id"": ""doi:10.1109/mosatt48908.2019.8944105""}"
doi:10.1109/olt.2003.1214390,Property coverage for quality assessment of fault tolerant or failsafe systems,,https://doi.org/10.1109/olt.2003.1214390,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 10, ""source_id"": ""doi:10.1109/olt.2003.1214390""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 10, ""source_id"": ""doi:10.1109/olt.2003.1214390""}"
doi:10.1109/prdc.2004.1276577,The system recovery benchmark,,https://doi.org/10.1109/prdc.2004.1276577,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 35, ""source_id"": ""doi:10.1109/prdc.2004.1276577""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 35, ""source_id"": ""doi:10.1109/prdc.2004.1276577""}"
doi:10.1109/sbft66712.2025.00014,Differential Performance Fuzzing of Configuration Options,2025,https://doi.org/10.1109/sbft66712.2025.00014,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 6, ""source_id"": ""doi:10.1109/sbft66712.2025.00014""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 6, ""source_id"": ""doi:10.1109/sbft66712.2025.00014""}"
doi:10.1109/tencon.1989.176963,Design and analysis of a fault tolerant multiprocessor system with failsafe and failsafe-redundant interfacing schemes,,https://doi.org/10.1109/tencon.1989.176963,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 7, ""source_id"": ""doi:10.1109/tencon.1989.176963""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 7, ""source_id"": ""doi:10.1109/tencon.1989.176963""}"
doi:10.1109/tpsd.2008.4562731,UAV Autopilot Integration and Testing,2008,https://doi.org/10.1109/tpsd.2008.4562731,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 1, ""source_id"": ""doi:10.1109/tpsd.2008.4562731""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 1, ""source_id"": ""doi:10.1109/tpsd.2008.4562731""}"
doi:10.1109/wcica.2004.1340552,UAV tight formation flight modeling and autopilot designing,,https://doi.org/10.1109/wcica.2004.1340552,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 25, ""source_id"": ""doi:10.1109/wcica.2004.1340552""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 25, ""source_id"": ""doi:10.1109/wcica.2004.1340552""}"
doi:10.1111/ele.14015/v1/decision1,"Decision letter for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v1/decision1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 20, ""source_id"": ""doi:10.1111/ele.14015/v1/decision1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 20, ""source_id"": ""doi:10.1111/ele.14015/v1/decision1""}"
doi:10.1111/ele.14015/v1/review1,"Review for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2021,https://doi.org/10.1111/ele.14015/v1/review1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 13, ""source_id"": ""doi:10.1111/ele.14015/v1/review1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 13, ""source_id"": ""doi:10.1111/ele.14015/v1/review1""}"
doi:10.1111/ele.14015/v1/review2,"Review for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v1/review2,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 10, ""source_id"": ""doi:10.1111/ele.14015/v1/review2""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 10, ""source_id"": ""doi:10.1111/ele.14015/v1/review2""}"
doi:10.1111/ele.14015/v2/decision1,"Decision letter for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v2/decision1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 21, ""source_id"": ""doi:10.1111/ele.14015/v2/decision1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 21, ""source_id"": ""doi:10.1111/ele.14015/v2/decision1""}"
doi:10.1111/ele.14015/v2/response1,"Author response for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v2/response1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 30, ""source_id"": ""doi:10.1111/ele.14015/v2/response1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 30, ""source_id"": ""doi:10.1111/ele.14015/v2/response1""}"
doi:10.1111/ele.14015/v2/review1,"Review for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v2/review1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 14, ""source_id"": ""doi:10.1111/ele.14015/v2/review1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 14, ""source_id"": ""doi:10.1111/ele.14015/v2/review1""}"
doi:10.1111/ele.14015/v3/decision1,"Decision letter for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v3/decision1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 19, ""source_id"": ""doi:10.1111/ele.14015/v3/decision1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 19, ""source_id"": ""doi:10.1111/ele.14015/v3/decision1""}"
doi:10.1111/ele.14015/v3/response1,"Author response for ""Acoustic restoration: Using soundscapes to benchmark and fast‐track recovery of ecological communities""",2022,https://doi.org/10.1111/ele.14015/v3/response1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 29, ""source_id"": ""doi:10.1111/ele.14015/v3/response1""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 29, ""source_id"": ""doi:10.1111/ele.14015/v3/response1""}"
doi:10.1142/9789812819901_0003,PROTOCOL CONFORMANCE TESTING,1997,https://doi.org/10.1142/9789812819901_0003,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 9, ""source_id"": ""doi:10.1142/9789812819901_0003""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 9, ""source_id"": ""doi:10.1142/9789812819901_0003""}"
doi:10.1142/9789812819901_0004,CONFORMANCE TESTING USING MUIO SEQUENCES,1997,https://doi.org/10.1142/9789812819901_0004,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 11, ""source_id"": ""doi:10.1142/9789812819901_0004""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 11, ""source_id"": ""doi:10.1142/9789812819901_0004""}"
doi:10.1142/9789812819901_0009,CONFORMANCE TESTING BY ADAPTIVE UIOS,1997,https://doi.org/10.1142/9789812819901_0009,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 16, ""source_id"": ""doi:10.1142/9789812819901_0009""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""multicopter failsafe behaviour conformance testing simulation"", ""rank"": 16, ""source_id"": ""doi:10.1142/9789812819901_0009""}"
doi:10.1186/bcr257,"'To failsafe' or 'not to failsafe', that is the question?",2000,https://doi.org/10.1186/bcr257,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 11, ""source_id"": ""doi:10.1186/bcr257""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 11, ""source_id"": ""doi:10.1186/bcr257""}"
doi:10.12677/dsc.2019.82019,Research on Obstacle Avoidance System and Path Planning of Unmanned Ground Vehicle Based on PX4,2019,https://doi.org/10.12677/dsc.2019.82019,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 32, ""source_id"": ""doi:10.12677/dsc.2019.82019""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 32, ""source_id"": ""doi:10.12677/dsc.2019.82019""}"
doi:10.1299/jsmermd.2024.1p2-b10,A Study of a Drone Simulator for PX4 using the Hakoniwa Technology,2024,https://doi.org/10.1299/jsmermd.2024.1p2-b10,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 37, ""source_id"": ""doi:10.1299/jsmermd.2024.1p2-b10""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot recovery benchmark"", ""rank"": 37, ""source_id"": ""doi:10.1299/jsmermd.2024.1p2-b10""}"
doi:10.14711/thesis-991012818169103412,Techniques for a failsafe visual inertial SLAM system,,https://doi.org/10.14711/thesis-991012818169103412,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 16, ""source_id"": ""doi:10.14711/thesis-991012818169103412""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 16, ""source_id"": ""doi:10.14711/thesis-991012818169103412""}"
doi:10.20944/preprints202409.0215.v1,IoT Integration of Failsafe Smart Building Management System,2024,https://doi.org/10.20944/preprints202409.0215.v1,"This research investigates the energy consumption of buildings managed by traditional Building Management Systems (BMS) and proposes the integration of Internet of Things (IoT) technology to enhance energy efficiency. Conventional BMS often suffer from significant energy wastage and safety hazards due to sensor failures or malfunctions. These issues arise when building systems continue to operate under unknown conditions while the BMS is offline, leading to increased energy consumption and operational risks. The study demonstrates that integrating IoT systems with existing BMS can substantially improve energy efficiency in smart buildings. The research involved designing a system architecture prototype, performing MATLAB simulations, and real-life case study which revealed that IoT devices are effective in reducing energy waste, particularly in Heating, Ventilation, and Air Conditioning (HVAC) systems and lighting. Additionally, an auxiliary bypass system was incorporated in parallel with the IoT system to enhance reliability in the event of IoT system failures. Preliminary findings indicate that the integration of IoT systems with traditional BMS significantly boosts energy efficiency and safety in smart buildings. This integration offers a promising solution for advancing energy management practices and policies, thereby improving both operational performance and sustainability in building management.",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 28, ""source_id"": ""doi:10.20944/preprints202409.0215.v1""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 28, ""source_id"": ""doi:10.20944/preprints202409.0215.v1""}"
doi:10.21203/rs.3.rs-2315060/v1,Improve Model Testing by Integrating Bounded Model Checking and Coverage Guided Fuzzing,2022,https://doi.org/10.21203/rs.3.rs-2315060/v1,"Abstract The control logic models built by Simulink or Ptolemy have been widely used in industry scenes. It is an urgent need to ensure the safety and security of the control logic models. Test case generation technologies are widely used to ensure the safety and security. State-of-the-art model testing tools employ model checking techniques or search-based methods to generate test cases. Traditional search based techniques based on Simulink simulation are plagued by problems such as low speed and high overhead. Traditional model checking techniques such as symbolic execution have limited performance when dealing with nonlinear elements and complex loops. Recently, coverage guided fuzzing technologies are known to be effective for test case generation, due to their high efficiency and impressive effects over complex branches of loops. In this paper, we apply fuzzing methods to improve model testing and demonstrate the effectiveness. The fuzzing methods aim to cover more program branches by mutating valuable seeds. Inspired by this feature, we propose a novel integration technology SPsCGF, which leverages bounded model checking for symbolic execution to generate test cases as initial seeds and then conduct fuzzing based upon these worthy seeds. In this manner, our work combines the advantages of the model checking methods and fuzzing techniques in a novel way. Over the evaluated benchmarks which consist of industrial cases, SPsCGF could achieve 8% to 38% higher model c",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 28, ""source_id"": ""doi:10.21203/rs.3.rs-2315060/v1""}]","{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""UAV autopilot failsafe configuration testing fuzzing"", ""rank"": 28, ""source_id"": ""doi:10.21203/rs.3.rs-2315060/v1""}"
doi:10.21236/ada006131,Failsafe/Safe-Life Interface Criteria,1975,https://doi.org/10.21236/ada006131,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 17, ""source_id"": ""doi:10.21236/ada006131""}]","{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""PX4 ArduPilot failsafe differential testing"", ""rank"": 17, ""source_id"": ""doi:10.21236/ada006131""}"
